timestamp,domain,brand_match,similarity_score,issuer,tld,tld_suspicious,has_keyword,entropy,registration_days,cn_mismatch,ocsp_missing,short_lived,brand_in_subdomain,score
1750020357.291,ts-gov-west-1.es.amazonaws.com,s3-eu-west-1.amazonaws.com,0.82,Amazon,com,False,False,3.74,7241,False,True,False,False,3.0
1750020357.291,vs-gov-west-1.es.amazonaws.com,s3-eu-west-1.amazonaws.com,0.82,Amazon,com,False,False,3.74,7241,False,True,False,False,3.0
1750020357.291,5s-gov-west-1.es.amazonaws.com,s3-eu-west-1.amazonaws.com,0.82,Amazon,com,False,False,3.81,7241,False,True,False,False,3.0
1750020357.291,s-gov-west-1.es.amazonaws.com,s3-eu-west-1.amazonaws.com,0.84,Amazon,com,False,False,3.72,7241,False,True,False,False,3.0
1750020357.401,godalo.com,agoda.com,0.84,Let's Encrypt,com,False,False,2.85,5875,False,True,False,False,1.5
1750020357.291,us-gov-west-1.es.amazonaws.com,s3-eu-west-1.amazonaws.com,0.82,Amazon,com,False,False,3.81,7241,False,True,False,False,3.0
1750020357.401,mtseo.co.uk,metro.co.uk,0.82,Let's Encrypt,uk,False,False,3.1,-1,False,True,False,False,3.0
1750020357.401,aodalo.com,agoda.com,0.84,Let's Encrypt,com,False,False,2.65,-1,False,True,False,False,2.5
1750020357.291,is-gov-west-1.es.amazonaws.com,s3-eu-west-1.amazonaws.com,0.82,Amazon,com,False,False,3.81,7241,False,True,False,False,3.0
1750020357.401,bodalo.com,bol.com,0.82,Let's Encrypt,com,False,False,2.85,1034,False,True,False,False,1.5
1750020357.291,es-gov-west-1.es.amazonaws.com,s3-eu-west-1.amazonaws.com,0.82,Amazon,com,False,False,3.71,7241,False,True,False,False,3.0
1750020357.291,js-gov-west-1.es.amazonaws.com,s3-eu-west-1.amazonaws.com,0.82,Amazon,com,False,False,3.81,7241,False,True,False,False,3.0
1750020357.291,qs-gov-west-1.es.amazonaws.com,s3-eu-west-1.amazonaws.com,0.82,Amazon,com,False,False,3.81,7241,False,True,False,False,3.0
1750020357.427,iulabe.com,gitlab.com,0.80,"GoDaddy.com, Inc.",com,False,False,3.32,-1,False,True,False,False,2.5
1750020357.427,tvjq.com,mtv.com,0.80,"GoDaddy.com, Inc.",com,False,False,3.0,7044,False,True,False,False,2.0
1750020357.427,ulabe.com,uber.com,0.82,"GoDaddy.com, Inc.",com,False,False,3.17,306,False,True,False,False,2.0
1750020357.427,mvjq.com,mtv.com,0.80,"GoDaddy.com, Inc.",com,False,False,2.75,6017,False,True,False,False,1.5
1750020357.342,mntelus.com,intel.com,0.80,Let's Encrypt,com,False,False,3.28,296,False,True,False,False,2.0
1750020357.342,ontelus.com,intel.com,0.80,Let's Encrypt,com,False,False,3.28,7361,False,True,False,False,2.0
1750020357.342,entelus.com,intel.com,0.80,Let's Encrypt,com,False,False,3.28,1238,False,True,False,False,2.0
1750020357.677,evspanda.com,espn.com,0.80,Sectigo Limited,com,False,False,3.42,-1,False,True,False,False,2.5
1750020357.342,netelus.com,intel.com,0.80,Let's Encrypt,com,False,False,3.28,864,False,True,False,False,2.0
1750020357.677,vspanda.com,pandora.com,0.82,Sectigo Limited,com,False,False,3.28,-1,False,True,False,False,2.0
1750020357.342,cntelus.com,intel.com,0.80,Let's Encrypt,com,False,False,3.28,-1,False,True,False,False,3.0
1750020357.342,3ntelus.com,intel.com,0.80,Let's Encrypt,com,False,False,3.46,-1,False,True,False,False,3.5
1750020357.681,bitcoinitaly.co,bitcointalk.org,0.80,"GoDaddy.com, Inc.",co,False,False,3.19,-1,False,True,False,False,2.0
1750020357.342,ntelus.com,intel.com,0.84,Let's Encrypt,com,False,False,3.32,1936,False,True,False,False,2.5
1750020357.342,zntelus.com,intel.com,0.80,Let's Encrypt,com,False,False,3.46,-1,False,True,False,False,3.5
1750020357.717,anluxebeauty.com,vanmiubeauty.com,0.81,Google Trust Services,com,False,False,3.62,-1,False,True,False,False,3.0
1750020357.342,gntelus.com,intel.com,0.80,Let's Encrypt,com,False,False,3.46,-1,False,True,False,False,3.5
1750020357.681,bitcoinitaly.org,bitcointalk.org,0.90,"GoDaddy.com, Inc.",org,False,False,3.45,-1,False,True,False,False,3.0
1750020357.342,sntelus.com,intel.com,0.80,Let's Encrypt,com,False,False,3.28,-1,False,True,False,False,3.0
1750020405.42,vam.com,amzn.com,0.80,Let's Encrypt,com,False,False,2.52,10728,False,True,False,False,1.5
1750020405.423,oisuper.com,opera.com,0.80,Let's Encrypt,com,False,False,3.28,-1,False,True,False,False,3.0
1750020405.424,adtalem.com,adage.com,0.80,Let's Encrypt,com,False,False,3.1,4491,False,True,False,False,2.0
1750020405.424,udtalem.com,udemy.com,0.80,Let's Encrypt,com,False,False,3.28,-1,False,True,False,False,3.0
1750020405.427,cconaworld.com,pcworld.com,0.80,Google Trust Services,com,False,False,3.13,-1,False,True,False,False,2.0
1750020405.427,uconaworld.com,pcworld.com,0.80,Google Trust Services,com,False,False,3.32,-1,False,True,False,False,2.5
1750020405.427,gconaworld.com,pcworld.com,0.80,Google Trust Services,com,False,False,3.32,-1,False,True,False,False,2.5
1750020405.427,oconaworld.com,pcworld.com,0.80,Google Trust Services,com,False,False,3.09,-1,False,True,False,False,2.0
1750020405.427,zconaworld.com,pcworld.com,0.80,Google Trust Services,com,False,False,3.32,-1,False,True,False,False,2.5
1750020405.427,wconaworld.com,pcworld.com,0.80,Google Trust Services,com,False,False,3.18,-1,False,True,False,False,2.0
1750020405.432,jofa.org,fao.org,0.80,Let's Encrypt,org,False,False,2.75,9309,False,True,False,False,1.5
1750020405.427,econaworld.com,pcworld.com,0.80,Google Trust Services,com,False,False,3.32,177,False,True,False,False,3.5
1750020405.427,mconaworld.com,pcworld.com,0.80,Google Trust Services,com,False,False,3.18,-1,False,True,False,False,2.0
1750020405.432,jofa.net,faz.net,0.80,Let's Encrypt,net,False,False,3.0,4946,False,True,False,False,2.0
1750020405.427,conaworld.com,pcworld.com,0.83,Google Trust Services,com,False,False,3.18,-1,False,True,False,False,2.0
1750020405.427,dconaworld.com,pcworld.com,0.80,Google Trust Services,com,False,False,3.18,-1,False,True,False,False,2.0
1750020405.618,tmperva.com,opera.com,0.80,GlobalSign nv-sa,com,False,False,3.28,-1,False,True,False,False,2.0
1750020405.618,mperva.com,opera.com,0.84,GlobalSign nv-sa,com,False,False,3.12,-1,False,True,False,False,2.0
1750020405.62,i-mperva.com,imperva.com,0.96,GlobalSign nv-sa,com,False,False,3.42,-1,False,True,False,False,3.0
1750020405.611,acpmusic.com,allmusic.com,0.83,Let's Encrypt,com,False,False,3.02,3107,False,True,False,False,2.0
1750020405.618,kmperva.com,opera.com,0.80,GlobalSign nv-sa,com,False,False,3.28,-1,False,True,False,False,2.0
1750020405.62,impe4rva.com,imperva.com,0.96,GlobalSign nv-sa,com,False,False,3.42,-1,False,True,False,False,3.0
1750020405.62,imxerva.com,imperva.com,0.91,GlobalSign nv-sa,com,False,False,3.28,-1,False,True,False,False,2.5
1750020405.618,jmperva.com,opera.com,0.80,GlobalSign nv-sa,com,False,False,3.28,-1,False,True,False,False,2.0
1750020405.62,imparva.com,imperva.com,0.91,GlobalSign nv-sa,com,False,False,3.1,-1,False,True,False,False,2.5
1750020405.618,mmperva.com,opera.com,0.80,GlobalSign nv-sa,com,False,False,3.03,-1,False,True,False,False,2.0
1750020405.62,imjperva.com,imperva.com,0.96,GlobalSign nv-sa,com,False,False,3.42,-1,False,True,False,False,3.0
1750020405.618,umperva.com,opera.com,0.80,GlobalSign nv-sa,com,False,False,3.28,-1,False,True,False,False,2.0
1750020405.62,impervaj.com,imperva.com,0.96,GlobalSign nv-sa,com,False,False,3.42,-1,False,True,False,False,3.0
1750020405.62,inmperva.com,imperva.com,0.96,GlobalSign nv-sa,com,False,False,3.42,-1,False,True,False,False,3.0
1750020405.62,impervaq.com,imperva.com,0.96,GlobalSign nv-sa,com,False,False,3.42,-1,False,True,False,False,3.0
1750020405.618,lmperva.com,opera.com,0.80,GlobalSign nv-sa,com,False,False,3.28,4252,False,True,False,False,2.0
1750020405.62,impervva.com,imperva.com,0.96,GlobalSign nv-sa,com,False,False,3.25,-1,False,True,False,False,2.5
1750020405.618,omperva.com,opera.com,0.90,GlobalSign nv-sa,com,False,False,3.1,-1,False,True,False,False,2.5
1750020405.62,imperve.com,imore.com,0.80,GlobalSign nv-sa,com,False,False,3.1,-1,False,True,False,False,2.0
1750020405.627,hoodp.com,hp.com,0.80,Let's Encrypt,com,False,False,2.64,-1,False,True,False,False,2.5
1750020405.62,impervw.com,imperva.com,0.91,GlobalSign nv-sa,com,False,False,3.28,-1,False,True,False,False,2.5
1750020405.618,imperva.com,opera.com,0.80,GlobalSign nv-sa,com,False,False,3.28,7843,False,True,False,False,2.0
1750020405.798,aneagex.com,adage.com,0.80,Let's Encrypt,com,False,False,3.1,-1,False,True,False,False,3.0
1750020405.807,yyourhies.com,yoursite.com,0.80,ZeroSSL,com,False,False,3.39,-1,False,True,False,False,3.5
1750020405.809,aaergod.com,agoda.com,0.80,"CLOUDFLARE, INC.",com,False,False,3.1,-1,False,True,False,False,2.0
1750020405.804,wlsl.com,wsj.com,0.80,Let's Encrypt,com,False,False,2.75,9313,False,True,False,False,1.5
1750020405.809,eargod.com,agoda.com,0.84,"CLOUDFLARE, INC.",com,False,False,3.12,8812,False,True,False,False,2.0
1750020405.804,lsl.com,lulu.com,0.80,Let's Encrypt,com,False,False,2.52,11448,False,True,False,False,1.5
1750020405.809,aergod.com,agoda.com,0.84,"CLOUDFLARE, INC.",com,False,False,3.12,1615,False,True,False,False,2.0
1750020405.804,elsl.com,cell.com,0.88,Let's Encrypt,com,False,False,2.75,9766,False,True,False,False,1.75
1750020405.819,jhslp.com,hp.com,0.80,Let's Encrypt,com,False,False,3.17,189,False,True,False,False,2.0
1750020405.836,rairbunt.com,airbnb.com,0.82,Google Trust Services,com,False,False,3.42,-1,False,True,False,False,2.5
1750020405.836,afirbunt.com,airbnb.com,0.82,Google Trust Services,com,False,False,3.58,-1,False,True,False,False,2.5
1750020405.836,cairbunt.com,airbnb.com,0.82,Google Trust Services,com,False,False,3.42,-1,False,True,False,False,2.5
1750020405.836,tairbunt.com,airbnb.com,0.82,Google Trust Services,com,False,False,3.42,-1,False,True,False,False,2.5
1750020405.836,airbunt.com,airbnb.com,0.86,Google Trust Services,com,False,False,3.46,2227,False,True,False,False,2.75
1750020405.836,fairbunt.com,airbnb.com,0.82,Google Trust Services,com,False,False,3.58,0,False,True,False,False,5.5
1750020405.843,den.com,espn.com,0.80,Google Trust Services,com,False,False,2.81,9287,False,True,False,False,1.5
1750020405.855,euazo.com,ea.com,0.80,Let's Encrypt,com,False,False,2.95,1861,False,True,False,False,1.5
1750020405.855,auazo.com,amazon.com,0.84,Let's Encrypt,com,False,False,2.73,-1,False,True,False,False,2.5
1750020405.859,svnecompany.com,fastcompany.com,0.80,Google Trust Services,com,False,False,3.37,-1,False,True,False,False,2.5
1750020405.859,fvnecompany.com,fastcompany.com,0.80,Google Trust Services,com,False,False,3.37,-1,False,True,False,False,2.5
1750020405.859,tvnecompany.com,fastcompany.com,0.80,Google Trust Services,com,False,False,3.37,-1,False,True,False,False,2.5
1750020406.027,medcare.com,mediafire.com,0.83,Google Trust Services,com,False,False,2.91,9944,False,True,False,False,1.5
1750020406.038,yourh-ies.com,yoursite.com,0.80,ZeroSSL,com,False,False,3.55,-1,False,True,False,False,3.5
1750020406.037,galenvo.com,lenovo.com,0.86,Let's Encrypt,com,False,False,3.28,-1,False,True,False,False,3.25
1750020406.037,6alenvo.com,lenovo.com,0.86,Let's Encrypt,com,False,False,3.28,-1,False,True,False,False,3.25
1750020406.038,yourh.ies.com,yoursite.com,0.80,ZeroSSL,com,False,False,3.39,11855,False,True,False,False,2.5
1750020406.037,alenvo.com,envato.com,0.80,Let's Encrypt,com,False,False,3.12,228,False,True,False,False,2.0
1750020406.038,yourhise.com,yoursite.com,0.83,ZeroSSL,com,False,False,3.42,-1,False,True,False,False,3.5
1750020406.037,vvalenvo.com,lenovo.com,0.82,Let's Encrypt,com,False,False,3.02,-1,False,True,False,False,3.0
1750020406.038,yourhieso.com,yoursite.com,0.80,ZeroSSL,com,False,False,3.33,-1,False,True,False,False,3.5
1750020406.037,valenvo.com,lenovo.com,0.86,Let's Encrypt,com,False,False,3.1,-1,False,True,False,False,3.25
1750020406.038,yourihes.com,yoursite.com,0.83,ZeroSSL,com,False,False,3.42,-1,False,True,False,False,3.5
1750020406.037,walenvo.com,lenovo.com,0.86,Let's Encrypt,com,False,False,3.28,-1,False,True,False,False,3.25
1750020406.038,yourlhies.com,yoursite.com,0.80,ZeroSSL,com,False,False,3.55,-1,False,True,False,False,3.5
1750020406.037,avlenvo.com,avvo.com,0.84,Let's Encrypt,com,False,False,3.1,-1,False,True,False,False,3.0
1750020406.038,yourhtes.com,yoursite.com,0.83,ZeroSSL,com,False,False,3.42,-1,False,True,False,False,3.5
1750020406.037,calenvo.com,canva.com,0.80,Let's Encrypt,com,False,False,3.1,-1,False,True,False,False,3.0
1750020406.038,yourhied.com,yoursite.com,0.83,ZeroSSL,com,False,False,3.42,-1,False,True,False,False,3.5
1750020406.037,ralenvo.com,lenovo.com,0.86,Let's Encrypt,com,False,False,3.28,-1,False,True,False,False,3.25
1750020406.038,youfrhies.com,yoursite.com,0.80,ZeroSSL,com,False,False,3.55,-1,False,True,False,False,3.5
1750020406.043,2zne.com,zdnet.com,0.82,Google Trust Services,com,False,False,3.0,527,False,True,False,False,2.0
1750020406.044,etwan.com,ea.com,0.80,Google Trust Services,com,False,False,3.17,7013,False,True,False,False,2.0
1750020406.044,virt-io.com,vizio.com,0.80,Let's Encrypt,com,False,False,3.1,276,False,True,False,False,2.0
1750020406.043,g2ne.com,ign.com,0.80,Google Trust Services,com,False,False,3.0,671,False,True,False,False,2.0
1750020406.043,t2ne.com,ted.com,0.80,Google Trust Services,com,False,False,3.0,2393,False,True,False,False,2.0
1750020406.051,piniva.net,pixiv.net,0.84,Let's Encrypt,net,False,False,2.92,-1,False,True,False,False,2.5
1750020406.054,sjcommunity.com,steamcommunity.com,0.85,Let's Encrypt,com,False,False,3.32,2950,False,True,False,False,2.5
1750020406.117,forcell.com,cell.com,0.84,Google Trust Services,com,False,False,2.91,7662,False,True,False,False,1.5
1750020406.276,berba.com,ebay.com,0.82,Let's Encrypt,com,False,False,2.95,224,False,True,False,False,1.5
1750020406.371,fatpepe.com,apple.com,0.80,Let's Encrypt,com,False,False,3.1,2498,False,True,False,False,2.0
1750020406.272,aefax.com,ea.com,0.80,Let's Encrypt,com,False,False,2.95,740,False,True,False,False,1.5
1750020406.272,refax.com,ea.com,0.80,Let's Encrypt,com,False,False,3.17,8421,False,True,False,False,2.0
1750020406.415,stalentia.com,statista.com,0.80,Google Trust Services,com,False,False,3.39,-1,False,True,False,False,2.5
1750020406.272,wefax.com,ea.com,0.80,Let's Encrypt,com,False,False,3.17,9579,False,True,False,False,2.0
1750020406.416,master.com,monster.com,0.86,Google Trust Services,com,False,False,3.12,11155,False,True,False,False,2.25
1750020406.272,4efax.com,ea.com,0.80,Let's Encrypt,com,False,False,3.17,8089,False,True,False,False,2.0
1750020406.418,afindrabe.com,airtable.com,0.80,Let's Encrypt,com,False,False,3.55,-1,False,True,False,False,3.5
1750020406.272,efax.com,ea.com,0.86,Let's Encrypt,com,False,False,3.0,9729,False,True,False,False,2.25
1750020406.418,qiom.com,ibm.com,0.80,Let's Encrypt,com,False,False,2.5,8330,False,True,False,False,1.5
1750020406.272,3efax.com,ea.com,0.80,Let's Encrypt,com,False,False,3.17,6491,False,True,False,False,2.0
1750020406.418,riom.com,ibm.com,0.80,Let's Encrypt,com,False,False,2.5,9964,False,True,False,False,1.5
1750020406.418,ipom.com,ibm.com,0.80,Let's Encrypt,com,False,False,2.5,9739,False,True,False,False,1.5
1750020406.272,iefax.com,ikea.com,0.82,Let's Encrypt,com,False,False,3.17,8184,False,True,False,False,2.0
1750020406.272,sefax.com,ea.com,0.80,Let's Encrypt,com,False,False,3.17,6963,False,True,False,False,2.0
1750020406.418,oiom.com,ibm.com,0.80,Let's Encrypt,com,False,False,2.16,6837,False,True,False,False,1.5
1750020406.272,eefax.com,ea.com,0.80,Let's Encrypt,com,False,False,2.95,5574,False,True,False,False,1.5
1750020406.421,onlinedata.com,eonline.com,0.80,Let's Encrypt,com,False,False,3.38,11411,False,True,False,False,2.5
1750020406.418,liom.com,ibm.com,0.80,Let's Encrypt,com,False,False,2.5,9244,False,True,False,False,1.5
1750020406.272,cefax.com,ea.com,0.80,Let's Encrypt,com,False,False,2.95,8411,False,True,False,False,1.5
1750020406.418,0iom.com,ibm.com,0.80,Let's Encrypt,com,False,False,2.5,-1,False,True,False,False,2.5
1750020406.272,gefax.com,ea.com,0.80,Let's Encrypt,com,False,False,3.17,2965,False,True,False,False,2.0
1750020406.418,tiom.com,ibm.com,0.80,Let's Encrypt,com,False,False,2.5,9260,False,True,False,False,1.5
1750020406.272,uefax.com,ea.com,0.80,Let's Encrypt,com,False,False,3.17,416,False,True,False,False,2.0
1750020406.418,iom.com,ibm.com,0.86,Let's Encrypt,com,False,False,2.24,10860,False,True,False,False,1.75
1750020406.584,getak.com,geek.com,0.82,Let's Encrypt,com,False,False,3.17,6456,False,True,False,False,2.0
1750020406.584,socify.com,shopify.com,0.86,Let's Encrypt,com,False,False,2.92,6595,False,True,False,False,1.75
1750020406.584,hetak.com,ea.com,0.80,Let's Encrypt,com,False,False,3.17,5365,False,True,False,False,2.0
1750020406.584,eytak.com,ea.com,0.80,Let's Encrypt,com,False,False,3.17,59,False,True,False,False,4.0
1750020406.584,xetak.com,ea.com,0.80,Let's Encrypt,com,False,False,3.17,3973,False,True,False,False,2.0
1750020406.584,6etak.com,ea.com,0.80,Let's Encrypt,com,False,False,3.17,-1,False,True,False,False,3.0
1750020406.584,7etak.com,ea.com,0.80,Let's Encrypt,com,False,False,3.17,-1,False,True,False,False,3.0
1750020406.891,wp.com,i0.wp.com,0.80,Google Trust Services,com,False,False,2.58,10306,False,True,False,False,1.5
1750020406.889,nyau.com,nba.com,0.80,Let's Encrypt,com,False,False,3.0,7690,False,True,False,False,2.0
1750020406.889,fyau.org,fao.org,0.80,Let's Encrypt,org,False,False,3.0,-1,False,True,False,False,3.0
1750020406.889,yau.org,aclu.org,0.80,Let's Encrypt,org,False,False,2.81,10343,False,True,False,False,1.5
1750020406.922,suthartic.com,gstatic.com,0.83,Let's Encrypt,com,False,False,3.39,-1,False,True,False,False,3.5
1750020406.584,tetak.com,ea.com,0.80,Let's Encrypt,com,False,False,2.95,7097,False,True,False,False,1.5
1750020406.584,qetak.com,ea.com,0.80,Let's Encrypt,com,False,False,3.17,-1,False,True,False,False,3.0
1750020406.944,sgri-express.com,aliexpress.com,0.80,Google Trust Services,com,False,False,3.45,-1,False,True,False,False,2.5
1750020406.946,erdl.com,ted.com,0.80,Let's Encrypt,com,False,False,3.0,10560,False,True,False,False,2.0
1750020406.944,gri-express.com,aliexpress.com,0.83,Google Trust Services,com,False,False,3.51,-1,False,True,False,False,2.5
1750020406.944,wgri-express.com,aliexpress.com,0.80,Google Trust Services,com,False,False,3.62,-1,False,True,False,False,3.0
1750020406.946,wrdl.com,wired.com,0.82,Let's Encrypt,com,False,False,3.0,8586,False,True,False,False,2.0
1750020406.944,ygri-express.com,aliexpress.com,0.80,Google Trust Services,com,False,False,3.62,-1,False,True,False,False,3.0
1750020406.944,wwagri-express.com,aliexpress.com,0.81,Google Trust Services,com,False,False,3.73,-1,False,True,False,False,3.0
1750020406.952,koseras.com,opera.com,0.80,Let's Encrypt,com,False,False,3.1,-1,False,True,False,False,3.0
1750020406.944,qgri-express.com,aliexpress.com,0.80,Google Trust Services,com,False,False,3.62,-1,False,True,False,False,3.0
1750020406.952,boseras.com,opera.com,0.80,Let's Encrypt,com,False,False,3.1,-1,False,True,False,False,3.0
1750020406.953,bluestory.com,bluehost.com,0.80,Google Trust Services,com,False,False,3.55,2668,False,True,False,False,2.5
1750020406.944,agri-express.com,aliexpress.com,0.87,Google Trust Services,com,False,False,3.62,457,False,True,False,False,3.25
1750020406.954,vv8.com,avvo.com,0.80,Let's Encrypt,com,False,False,2.52,8197,False,True,False,False,1.5
1750020406.944,gari-express.com,aliexpress.com,0.87,Google Trust Services,com,False,False,3.62,-1,False,True,False,False,3.25
1750020406.952,coseras.com,opera.com,0.80,Let's Encrypt,com,False,False,2.91,419,False,True,False,False,1.5
1750020406.946,irdl.com,wired.com,0.82,Let's Encrypt,com,False,False,3.0,9289,False,True,False,False,2.0
1750020406.944,ugri-express.com,aliexpress.com,0.80,Google Trust Services,com,False,False,3.62,-1,False,True,False,False,3.0
1750020406.952,aoseras.com,opera.com,0.80,Let's Encrypt,com,False,False,2.91,-1,False,True,False,False,2.5
1750020406.944,zgri-express.com,aliexpress.com,0.80,Google Trust Services,com,False,False,3.62,-1,False,True,False,False,3.0
1750020406.944,igri-express.com,aliexpress.com,0.80,Google Trust Services,com,False,False,3.5,-1,False,True,False,False,2.5
1750020406.952,coseras.org,coursera.org,0.87,Let's Encrypt,org,False,False,2.91,-1,False,True,False,False,2.75
1750020406.952,goseras.com,opera.com,0.80,Let's Encrypt,com,False,False,3.1,-1,False,True,False,False,3.0
1750020406.952,voseras.com,opera.com,0.80,Let's Encrypt,com,False,False,3.1,-1,False,True,False,False,3.0
1750020406.952,soseras.com,opera.com,0.80,Let's Encrypt,com,False,False,2.85,-1,False,True,False,False,2.5
1750020407.027,combigel.org,cambridge.org,0.80,Let's Encrypt,org,False,False,3.25,-1,False,True,False,False,3.0
1750020406.952,eoseras.com,opera.com,0.80,Let's Encrypt,com,False,False,2.91,-1,False,True,False,False,2.5
1750020407.089,mavail.com,gmail.com,0.84,Let's Encrypt,com,False,False,2.92,5188,False,True,False,False,1.5
1750020406.952,oseras.com,opera.com,0.84,Let's Encrypt,com,False,False,2.92,1345,False,True,False,False,1.5
1750020407.091,motos.com,animoto.com,0.80,Google Trust Services,com,False,False,2.42,10216,False,True,False,False,1.5
1750020407.091,motos.de,otto.de,0.80,Google Trust Services,de,False,False,2.75,-1,False,True,False,False,1.5
1750020406.952,foseras.com,opera.com,0.80,Let's Encrypt,com,False,False,3.1,-1,False,True,False,False,3.0
1750020407.093,zxkdz.com,xkcd.com,0.82,Let's Encrypt,com,False,False,2.95,-1,False,True,False,False,2.5
1750020406.952,doseras.com,opera.com,0.80,Let's Encrypt,com,False,False,3.1,1102,False,True,False,False,2.0
1750020407.145,onuderm.com,udemy.com,0.80,Google Trust Services,com,False,False,3.1,-1,False,True,False,False,2.0
1750020407.209,ymelectron.co.uk,metro.co.uk,0.81,Google Trust Services,uk,False,False,3.5,-1,False,True,False,False,2.5
1750020407.198,mwegener.com,messenger.com,0.80,Google Trust Services,com,False,False,3.02,2477,False,True,False,False,2.0
1750020407.221,bourld.com,bol.com,0.82,Let's Encrypt,com,False,False,3.12,-1,False,True,False,False,3.0
1750020407.224,mkapricot.com,marriott.com,0.80,Google Trust Services,com,False,False,3.24,-1,False,True,False,False,2.0
1750020407.319,development.male.com,developer.apple.com,0.82,Let's Encrypt,com,False,False,3.38,10847,False,True,False,False,2.5
1750020407.332,nelp.armel.com,neilpatel.com,0.81,Let's Encrypt,com,False,False,3.24,8610,False,True,False,False,2.0
1750020407.333,nezma.com,ea.com,0.80,Let's Encrypt,com,False,False,2.95,4047,False,True,False,False,1.5
1750020407.333,dezma.com,ea.com,0.80,Let's Encrypt,com,False,False,2.95,5509,False,True,False,False,1.5
1750020407.333,bezma.com,ea.com,0.80,Let's Encrypt,com,False,False,2.95,4922,False,True,False,False,1.5
1750020407.333,cezma.com,ea.com,0.80,Let's Encrypt,com,False,False,2.73,3468,False,True,False,False,1.5
1750020407.343,tcunhas.com,chase.com,0.80,Google Trust Services,com,False,False,3.28,-1,False,True,False,False,2.0
1750020407.333,efzma.com,ea.com,0.80,Let's Encrypt,com,False,False,2.95,-1,False,True,False,False,2.5
1750020407.343,xcunhas.com,chase.com,0.80,Google Trust Services,com,False,False,3.28,-1,False,True,False,False,2.0
1750020407.343,bcunhas.com,chase.com,0.80,Google Trust Services,com,False,False,3.28,-1,False,True,False,False,2.0
1750020407.343,ecunhas.com,chase.com,0.80,Google Trust Services,com,False,False,3.28,-1,False,True,False,False,2.0
1750020407.345,qqenovataon.com,envato.com,0.80,Let's Encrypt,com,False,False,3.19,-1,False,True,False,False,3.0
1750020407.343,scunhas.com,chase.com,0.80,Google Trust Services,com,False,False,3.1,-1,False,True,False,False,2.0
1750020407.345,genovataon.com,envato.com,0.83,Let's Encrypt,com,False,False,3.18,-1,False,True,False,False,3.0
1750020407.345,senovataon.com,envato.com,0.83,Let's Encrypt,com,False,False,3.18,-1,False,True,False,False,3.0
1750020407.343,dcunhas.com,chase.com,0.80,Google Trust Services,com,False,False,3.28,-1,False,True,False,False,2.0
1750020407.345,penovataon.com,envato.com,0.83,Let's Encrypt,com,False,False,3.18,-1,False,True,False,False,3.0
1750020407.343,ccunhas.com,chase.com,0.80,Google Trust Services,com,False,False,3.03,-1,False,True,False,False,2.0
1750020407.345,yenovataon.com,envato.com,0.83,Let's Encrypt,com,False,False,3.18,-1,False,True,False,False,3.0
1750020407.343,lcunhas.com,chase.com,0.80,Google Trust Services,com,False,False,3.28,-1,False,True,False,False,2.0
1750020407.345,enovataon.com,envato.com,0.87,Let's Encrypt,com,False,False,3.03,-1,False,True,False,False,3.25
1750020407.345,qenovataon.com,envato.com,0.83,Let's Encrypt,com,False,False,3.18,212,False,True,False,False,2.0
1750020407.345,wenovataon.com,envato.com,0.83,Let's Encrypt,com,False,False,3.18,-1,False,True,False,False,3.0
1750020407.345,1enovataon.com,envato.com,0.83,Let's Encrypt,com,False,False,3.18,-1,False,True,False,False,3.0
1750020407.345,uenovataon.com,envato.com,0.83,Let's Encrypt,com,False,False,3.18,-1,False,True,False,False,3.0
1750020407.342,jwhatsapp.top,whatsapp.com,0.80,Google Trust Services,top,True,False,3.03,-1,False,True,False,False,3.0
1750020407.342,gwhatsapp.top,whatsapp.com,0.80,Google Trust Services,top,True,False,3.03,-1,False,True,False,False,3.0
1750020407.502,ctellee.com,cell.com,0.84,Google Trust Services,com,False,False,2.66,-1,False,True,False,False,1.5
1750020407.333,vezma.com,ea.com,0.80,Let's Encrypt,com,False,False,2.95,4237,False,True,False,False,1.5
1750020407.333,fezma.com,ea.com,0.80,Let's Encrypt,com,False,False,2.95,3682,False,True,False,False,1.5
1750020407.514,ockerhon.com,docker.com,0.82,Google Trust Services,com,False,False,3.02,-1,False,True,False,False,2.0
1750020407.544,mvetum.com,medium.com,0.80,Let's Encrypt,com,False,False,2.85,-1,False,True,False,False,2.5
1750020407.544,evetum.com,meetup.com,0.80,Let's Encrypt,com,False,False,2.92,-1,False,True,False,False,2.5
1750020407.544,mobile.sitters.cn,mobile.twitter.com,0.80,Let's Encrypt,cn,False,False,3.5,168,False,True,False,False,3.5
1750020407.544,mobile.sitters.com,mobile.twitter.com,0.89,Let's Encrypt,com,False,False,3.39,10599,False,True,False,False,2.75
1750020407.545,minc.com,inc.com,0.93,ZeroSSL,com,False,False,2.5,9232,False,True,False,False,2.0
1750020407.615,soundaccount.com,soundcloud.com,0.80,Let's Encrypt,com,False,True,3.16,2332,False,True,False,False,4.0
1750020407.342,whatsapp.top,whatsapp.com,0.83,Google Trust Services,top,True,False,2.86,-1,False,True,False,False,2.5
1750020407.683,gyooe.com,google.com,0.84,Google Trust Services,com,False,False,2.64,-1,False,True,False,False,1.5
1750020407.683,yooe.com,yahoo.com,0.82,Google Trust Services,com,False,False,2.41,8940,False,True,False,False,1.5
